Index,MaternalLine,FlowerHead,PlantingDate,FirstLeafDate,State,County,Latitude,Longitude,TemporaryID,TransplantDate,Species,OriIndex,RanTray,TrayPosition,Date.1,Surv.1,numRos.1,numStem.1,stemDia.1,stemLength.1,numLeaf.1,leafLong.1,leafWide.1,flwrBud.1,flwrOpen.1,fruitPres.1,fruitDeh.1,Date.2,Surv.2,flwrBud.2,flwrOpen.2,fruitPres.2,fruitDeh.2,Date.3,Surv.3,leafLong.3,leafWide.3,flwrBud.3,flwrOpen.3,fruitPres.3,fruitDeh.3,Date.4,Surv.4,flwrBud.4,flwrOpen.4,fruitPres.4,fruitDeh.4,Date.5,Surv.5,flwrBud.5,flwrOpen.5,fruitPres.5,fruitDeh.5,Date.6,Surv.6,numFlowerStem.6,leafLong.6,leafWide.6,Date.7,flwrBud.7,flwrOpen.7,fruitPres.7,fruitDeh.7,Date.8,Surv.8,flwrBud.8,flwrOpen.8,fruitPres.8,fruitDeh.8,Date.9,Surv.9,flwrBud.9,flwrOpen.9,fruitPres.9,fruitDeh.9,Date.10,Surv.10,numFlowerStem.10,leafLong.10,leafWide.10,Date.11,Surv.11,flwrBud.11,flwrOpen.11,fruitPres.11,fruitDeh.11,Date.12,Surv.12,flwrBud.12,flwrOpen.12,fruitPres.12,fruitDeh.12,Date.13,Surv.13,flwrBud.13,flwrOpen.13,fruitPres.13,fruitDeh.13,Date.14,Surv.14,flwrBud.14,flwrOpen.14,fruitPres.14,fruitDeh.14,Date.15,Surv.15,flwrBud.15,flwrOpen.15,fruitPres.15,fruitDeh.15,leafArea.10,Id,Accession,Planting,Taxon,Area,Bed,Inventory.Date,Status,Plant.Count,Planting.Material.Type,Source,Provenance,Property,Ipen,Restriction,Date.received,Quantity.received,Country,Collector,Collection.Date,Sampling.method,EO.ID,EO.number,Property.ownership,Locality,Location.Details,Notes.on.Habitat.and.soil,Family
407,2021-0838-1,4,3/19/24,3/28/24,Tennessee,Montgomery,36.501393,-87.318045,14-2-8,4/26/24,Physaria globosa,13,34,T14R2C8,5/14/24,Y,3,1,1.41,8.1,28,5.9,2.8,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,6.4,3,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,6.2,2.6,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,6,2.6,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,3926.818757157839,1271397,2021-0838,1,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,951,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-0838,Project specific use only,2019-06-05T00:00:00,1498,United States,"Dell, Noah",05 Jun 2019,,11124,12,Private,,,,Brassicaceae
408,2021-1841-1,2,3/19/24,3/28/24,Kentucky,Franklin,38.222717,-84.856916,14-1-3,4/26/24,Physaria globosa,1,34,T14R1C3,5/14/24,Y,4,1,1.7,5.4,16,6.8,3.6,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,8.5,3.2,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,8.5,2.6,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,8.7,2.7,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,3711.745662187395,1275505,2021-1841,1,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,287,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1841,Project specific use only,2021-07-16T00:00:00,362,United States,"Powell, Emily",05 Jul 2021,Maternal Lines,,18,State,Cove Spring Park,,,Brassicaceae
409,2023-0185-2,5,3/20/24,3/30/24,Indiana,Posey,37.824189,-88.003202,14-5-11,4/26/24,Physaria globosa,42,35,T14R5C11,5/14/24,Y,2,1,1.42,3.6,10,7.2,3,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.6,3.1,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.9,3,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.9,3,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,3121.504619402036,1290444,2023-0185,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00,3180,United States,"Dell, Noah",28 Jun 2021,,,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",,Brassicaceae
410,2023-0185-2,5,3/20/24,3/28/24,Indiana,Posey,37.824189,-88.003202,14-5-9,4/26/24,Physaria globosa,40,35,T14R5C9,5/14/24,Y,2,1,1.66,4.4,18,8.1,3.2,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,9.5,3.4,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,9.5,3.5,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,9.5,3.2,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,4942.370975661412,1290444,2023-0185,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00,3180,United States,"Dell, Noah",28 Jun 2021,,,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",,Brassicaceae
411,2018-1133-2,9,3/22/24,3/31/24,Tennessee,Trousdale,36.37351,-86.17156,15-5-9,4/26/24,Physaria globosa,102,35,T15R5C9,5/14/24,Y,2,1,1.61,6.6,25,5.8,2.3,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,6.6,3.1,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,6,2.2,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7,3.2,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5791.248834529055,1248014,2018-1133,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1008,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2018-1133,Project specific use only,2018-06-05T00:00:00,"3,570",United States,"Dell, Noah",05 Jun 2018,,13344,3,Federal-Other,TN - EO#3 - Hartsville Access,"From Hartsville: Head South on Hwy 141, continue left onto Cemetery Ln. and follow until reaching the Hartsville Access Area. Follow river nearly to bridge, most plants will be near the bank of the river, to about 15 to 20 meters uphill.",Dry woods and banks along Cumberland River,Brassicaceae
412,2021-0838-1,2,3/19/24,3/29/24,Tennessee,Montgomery,36.501393,-87.318045,14-1-5,4/26/24,Physaria globosa,3,35,T14R1C5,5/14/24,Y,3,1,1.19,6.4,29,6.7,2.4,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,6.1,2.8,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7,2.5,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,6.8,3,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5599.063093316197,1271397,2021-0838,1,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,951,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-0838,Project specific use only,2019-06-05T00:00:00,1498,United States,"Dell, Noah",05 Jun 2019,,11124,12,Private,,,,Brassicaceae
413,2021-1836-2,24,3/25/24,4/2/24,Tennessee,Cheatham,36.1432,-87.0232,18-6-1,4/26/24,Physaria globosa,307,35,T18R6C1,5/14/24,Y,0,1,1.57,6.1,21,7,3,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,8.2,3.3,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.4,3.1,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.7,3.1,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5984.00311510277,1290385,2021-1836,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00,3617,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae
414,2023-0185-2,6,3/21/24,3/29/24,Indiana,Posey,37.824189,-88.003202,14-6-12,4/26/24,Physaria globosa,52,35,T14R6C12,5/14/24,Y,2,1,1.51,5.7,22,7.1,2.6,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,10,3.6,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,10.2,3.3,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,9.2,3.3,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,6979.476661477605,1290444,2023-0185,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00,3180,United States,"Dell, Noah",28 Jun 2021,,,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",,Brassicaceae
415,2021-1841-1,2,3/21/24,4/2/24,Kentucky,Franklin,38.222717,-84.856916,15-4-12,4/26/24,Physaria globosa,94,35,T15R4C12,5/14/24,Y,0,2,1.52,3.8 / 3.4,18,4.7,1.6,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,6.4,2.3,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,6.3,2.3,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.1,2.3,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,7316.037385172769,1275505,2021-1841,1,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,287,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1841,Project specific use only,2021-07-16T00:00:00,362,United States,"Powell, Emily",05 Jul 2021,Maternal Lines,,18,State,Cove Spring Park,,,Brassicaceae
416,2018-1133-2,3,3/21/24,3/28/24,Tennessee,Trousdale,36.37351,-86.17156,15-4-5,4/26/24,Physaria globosa,87,35,T15R4C5,5/14/24,Y,2,1,1.53,9.6,20,7.1,2.8,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.3,3.1,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.5,3.2,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.5,3.2,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,4871.915828712101,1248014,2018-1133,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1008,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2018-1133,Project specific use only,2018-06-05T00:00:00,"3,570",United States,"Dell, Noah",05 Jun 2018,,13344,3,Federal-Other,TN - EO#3 - Hartsville Access,"From Hartsville: Head South on Hwy 141, continue left onto Cemetery Ln. and follow until reaching the Hartsville Access Area. Follow river nearly to bridge, most plants will be near the bank of the river, to about 15 to 20 meters uphill.",Dry woods and banks along Cumberland River,Brassicaceae
417,2021-1838-2,17,3/23/24,4/2/24,Tennessee,Davidson,36.20801,-86.960244,17-3-9,4/26/24,Physaria globosa,215,35,T17R3C9,5/14/24,Y,2,1,1.85,5.8,23,6.8,2.7,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,8.1,3.1,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,8.1,3,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,8.3,3.1,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5351.729034100186,1290386,2021-1838,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,980,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1838,Project specific use only,2021-06-01T00:00:00,571,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,5386,4,Local/Public-County,McMinn's Bluff,"From Ashland City, head south on TN-12. Turn right at the second entrance to River Trace and park near the top of the hill just before the road goes downhill, where the road is wider. The plants are scattered along the roadside, the bluffs above the road, and by the abandoned railroad tracks at the bottom of the hill.",,Brassicaceae
418,2021-1836-2,2,3/29/24,4/6/24,Tennessee,Cheatham,36.1432,-87.0232,20-3-6,4/26/24,Physaria globosa,413,35,T20R3C6,5/14/24,Y,2,1,1.12,7.1,25,6.7,3.1,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,8.1,3.5,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.9,3.4,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.9,3.4,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5885.106422178267,1290385,2021-1836,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00,3617,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae
419,2021-1843-2,30,4/2/24,4/10/24,Kentucky,Franklin,38.210077,-84.885952,21-1-2,4/26/24,Physaria globosa,450,35,T21R1C2,5/14/24,Y,2,1,1,6.8,20,7.7,3.2,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.4,3.2,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.2,3.1,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.5,3.5,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5714.350241490029,1290441,2021-1843,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,262,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1843,Project specific use only,2021-07-22T00:00:00,1295,United States,"Rogers, Devin",11 Jun 2021,Maternal Lines,,7,Private,Bald Knob,,,Brassicaceae
420,2021-1836-2,8,3/28/24,4/6/24,Tennessee,Cheatham,36.1432,-87.0232,20-3-1,4/26/24,Physaria globosa,408,35,T20R3C1,5/14/24,Y,0,1,0.67,6.7,13,3.6,1.4,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.9,2.7,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,8.1,2.9,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,8.1,2.9,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,6844.8640343454035,1290385,2021-1836,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00,3617,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae
421,2021-1836-2,8,3/31/24,4/9/24,Tennessee,Cheatham,36.1432,-87.0232,20-5-9,4/26/24,Physaria globosa,436,36,T20R5C9,5/14/24,Y,4,1,1.04,6.2,26,6.8,2.7,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.3,3.1,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.4,2.5,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.6,3.1,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,5838.272384913804,1290385,2021-1836,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1616,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1836,Project specific use only,2021-06-01T00:00:00,3617,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,6678,1,Local/Public-County,Unknown,"From Ashland City, drive south on TN-12 and then turn SW (R) onto Thompson Rd. Follow Thompson Rd. past the railroad tracks and park in front of the recycling center. Walk onto the railroad tracks from this spot and then head NW (L) past the abandoned railroad cars, careful to stay on the RR right-of-way and not the farmer's property. Plants will be visible along the talus slope after ~.5 km and extend for approximately 300 meters.","Most plants were found along the railroad bed in a talus slope adjacent to private property. Habitat was previously continuously disturbed due to railroad maintenance, but now is somewhat overgrown with vegetation.",Brassicaceae
422,2023-0185-2,1,3/22/24,3/29/24,Indiana,Posey,37.824189,-88.003202,16-5-7,4/26/24,Physaria globosa,165,36,T16R5C7,5/14/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5/21/24,N,N,N,N,N,5/28/24,N,N/A,N/A,N/A,N/A,N/A,N/A,5/31/24,n,0,0,N,N,6/3/24,N,0,0,0,0,6/4/24,N,N/A,N/A,N/A,6/5/24,N/A,N/A,N/A,N/A,6/7/24,N,NA,NA,NA,NA,6/10/24,N,NA,NA,NA,NA,6/11/24,N,N/A,N/A,N/A,6/12/24,N,N/A,N/A,N/A,N/A,6/14/24,N,NA,NA,NA,NA,6/17/24,N,NA,NA,NA,NA,6/19/24,N,0,0,0,0,6/24/24,N,0,0,0,0,10.666187154544176,1290444,2023-0185,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00,3180,United States,"Dell, Noah",28 Jun 2021,,,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",,Brassicaceae
423,2021-1838-2,23,3/23/24,3/29/24,Tennessee,Davidson,36.20801,-86.960244,17-2-9,4/26/24,Physaria globosa,203,36,T17R2C9,5/14/24,Y,2,1,1.62,8.3,29,6.8,3.5,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,7.9,3.9,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,7.9,3.9,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,7.5,4,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,4956.773972803128,1290386,2021-1838,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,980,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1838,Project specific use only,2021-06-01T00:00:00,571,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,5386,4,Local/Public-County,McMinn's Bluff,"From Ashland City, head south on TN-12. Turn right at the second entrance to River Trace and park near the top of the hill just before the road goes downhill, where the road is wider. The plants are scattered along the roadside, the bluffs above the road, and by the abandoned railroad tracks at the bottom of the hill.",,Brassicaceae
424,2021-1838-2,13,3/26/24,4/3/24,Tennessee,Davidson,36.20801,-86.960244,19-5-8,4/26/24,Physaria globosa,371,36,T19R5C8,5/14/24,Y,0,1,1.02,4.3,20,6.1,2.2,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,6.3,2.8,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,8,2.6,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,8,2.8,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,4814.196935308149,1290386,2021-1838,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,980,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2021-1838,Project specific use only,2021-06-01T00:00:00,571,United States,"Dell, Noah",01 Jun 2021,Maternal Lines,5386,4,Local/Public-County,McMinn's Bluff,"From Ashland City, head south on TN-12. Turn right at the second entrance to River Trace and park near the top of the hill just before the road goes downhill, where the road is wider. The plants are scattered along the roadside, the bluffs above the road, and by the abandoned railroad tracks at the bottom of the hill.",,Brassicaceae
425,2023-0185-2,2,3/22/24,3/30/24,Indiana,Posey,37.824189,-88.003202,15-6-12,4/26/24,Physaria globosa,116,36,T15R6C12,5/14/24,Y,2,1,1.51,4.2,14,9.4,3.7,N ,N ,N ,N ,5/21/24,Y,N,N,N,N,5/28/24,Y,10.1,4.2,0,0,N,N,5/31/24,Y,0,0,N,N,6/3/24,Y,0,0,0,0,6/4/24,Y,0,9.5,4,6/5/24,0,0,0,0,6/7/24,Y,0,0,0,0,6/10/24,Y,0,0,0,0,6/11/24,Y,0,9.6,3.5,6/12/24,Y,0,0,0,0,6/14/24,Y,0,0,0,0,6/17/24,Y,0,0,0,0,6/19/24,Y,0,0,0,0,6/24/24,Y,0,0,0,0,4712.340922120723,1290444,2023-0185,2,Physaria globosa ,MBG Seed Bank,CCSD Seed Bank Freezer,2023-12-01T00:00:00,Dormant,1041,Seed,Missouri Botanical Garden,Wild,Shaw Nature Reserve,US-1-MO-2023-0185,Project specific use only,2021-06-28T00:00:00,3180,United States,"Dell, Noah",28 Jun 2021,,,1,State,Bonebank Rd.,"From Mt. Vernon, Indiana, take US 69 South for approximately 6 miles and turn right on Bonebank Rd/County Rd 1100 S/Spencer Ditch Rd. Follow Bonebank Rd. for another 6 miles. Plants are along the right side of the road adjacent to a cypress slough.",,Brassicaceae
